"20"" x 30"" Sunrose (Oval)",321237,Ultra Durable Braided Rugs,8.01063E+11,Sunrose,Homespice Decor Sunrose Indoor/Outdoor Braided Rug,,,"20"" x 30""",,,9.8,19.6,49,,Oval,Oval,N,Braided,India,Double Sided,"Sunrose adds the warm glow of red, gold, green and off white. There is no need to compromise beauty for durability. Our Ultra Durable indoor/outdoor rugs are amazing. They resist stains from food, pets, and liquids, while adding color, texture and interest to all your living spaces. This amazing absorbent material leaves the surface below dry with most moderate spills. To clean, simply run under water in your sink or use a hose.",Red,"Green, Gold","Red, Green, Gold",N,Y,"Country, Primitive, Casual",Olefin,"60% Olefin , 20% viscose, 20% polyester",Rinse or hose with water and lay flat to dry. May use a mild detergent. Vacuum regularly using a hard surface attachment. Vacuuming with a beater brush is not recommended.,3 year limited repair or replacement to the initial purchaser and original seller.,2,1,3,21,3,0.38,30084,https://homespice.egnyte.com/fl/ibsqrUfaLY,Ultra Durable,Sunrose-Indoor-Outdoor-Stain-Proof-Braided-Rug-Oval.jpg,,,Sun-Rose-Ultra-Durable-Indoor-Outdoor-Braided-Rugs-1200,,,,http://i1307.photobucket.com/albums/s587/homespicedecor/Ultra%20Durable%20Braided%20Rugs/Sunrose-Indoor-Outdoor-Stain-Proof-Braided-Rug-Oval_zpsnpjsk7ez.jpg,http://i1307.photobucket.com/albums/s587/homespicedecor/Ultra%20Durable%20Braided%20Rugs/Sun-Rose-Ultra-Durable-Indoor-Outdoor-Braided-Rugs-1200_zpsevukfn6y.jpg,,,,,
"20"" x 30"" Burnished Brown (Oval)",321619,Ultra Durable Braided Rugs,8.01063E+11,Burnished Brown,Homespice Decor Burnished Brown Indoor/Outdoor Braided Rug,,,"20"" x 30""",,,13.495,26.99,74.99,,Oval,Oval,N,Braided,India,Double Sided,"There is no need to compromise beauty for durability. Our Ultra Durable indoor/outdoor rugs are amazing. They resist stains from food, pets, and liquids, while adding color, texture and interest to all your living spaces. This amazing absorbent material leaves the surface below dry with most moderate spills. To clean, simply run under water in your sink or use a hose.",Brown,,Brown,N,Y,"Country, Primitive, Casual",Olefin,"60% Olefin , 20% viscose, 20% polyester",Rinse or hose with water and lay flat to dry. May use a mild detergent. Vacuum regularly using a hard surface attachment. Vacuuming with a beater brush is not recommended.,3 year limited repair or replacement to the initial purchaser and original seller.,2,1,3,21,3,0.38,30084,https://homespice.egnyte.com/fl/ibsqrUfaLY,Ultra Durable,Burnished-Brown-Durable-Braided-Rugs-Indoor-Outdoor-Stain-Proof-Oval.jpg,,,,,,,http://i1307.photobucket.com/albums/s587/homespicedecor/Ultra%20Durable%20Braided%20Rugs/Burnished-Brown-Durable-Braided-Rugs-Indoor-Outdoor-Stain-Proof-Oval_zps7or2zz2e.jpg,,,,,,
"20 x 30"" Wildwood Oval",321626,Ultra Durable Braids,8.01063E+11,Wildwood,Homespice Décor Wildwood Ultra Durable Braids,,,"20 x 30""",,,22.495,44.99,74.99,,Oval,Oval,N,Braided ,India,Double Sided,"Wildwood is an easy-to-care-for, ultra-durable rug that goes with any type of wood-tone flooring. The natural brown and grey tones, aided by it’s indestructible yarn, make it the perfect fit for deck, family room, foyer, and anywhere in between.",Brown,,"Brown, ",N,N,"Country, Coastal, Primitive, Casual",Polypropylene,Polypropylene 60% Viscose 20% Polyester-20%,Rinse or hose with water and lay flat to dry. May use a mild detergent. Vacuum regularly using a hard surface attachment. Vacuuming with a beater brush is not recommended.,3 year limited repair or replacement to the initial purchaser and original seller.,1.87,1,3.25,20.4,3.25,,30084,https://homespice.egnyte.com/fl/42IXkXAqIX,,,,,,,,,,,,,,,
"20 x 30"" Graphite Oval",321633,Ultra Durable Braids,8.01063E+11,Graphite,Homespice Décor Graphite Ultra Durable Braids,,,"20 x 30""",,,22.495,44.99,74.99,,Oval,Oval,N,Braided ,India,Double Sided,"An updated palette for nearly any style decor, the Graphite UD rug is the perfect base for decorating. With its relaxed look and intricate braids, this rug can dress up both indoor and outdoor spaces with casual, relaxed style.",Grey,"Ivory, Cream","Grey, Ivory, Cream",N,N,"Country, Coastal, Primitive, Casual",Polypropylene,Polypropylene 60% Viscose 20% Polyester-20%,Rinse or hose with water and lay flat to dry. May use a mild detergent. Vacuum regularly using a hard surface attachment. Vacuuming with a beater brush is not recommended.,3 year limited repair or replacement to the initial purchaser and original seller.,1.87,1,3.25,20.4,3.25,,30084,https://homespice.egnyte.com/fl/42IXkXAqIX,,,,,,,,,,,,,,,
"20 x 30"" Terracotta Oval",321640,Ultra Durable Braids,8.01063E+11,Terracotta,Homespice Décor Terracotta Ultra Durable Braids,,,"20 x 30""",,,22.495,44.99,74.99,,Oval,Oval,N,Braided ,India,Double Sided,"Not only is this rug low-maintenance and virtually indestructible, the Terracotta also makes an eye-catching backdrop in the home. With deep terra cotta and soft-beige tones, it’s the perfect accent for exposed brick space, tile and wood flooring.",Rusty,Brown,Rusty Brown,N,N,"Country, Coastal, Primitive, Casual",Polypropylene,Polypropylene 60% Viscose 20% Polyester-20%,Rinse or hose with water and lay flat to dry. May use a mild detergent. Vacuum regularly using a hard surface attachment. Vacuuming with a beater brush is not recommended.,3 year limited repair or replacement to the initial purchaser and original seller.,1.87,1,3.25,20.4,3.25,,30084,https://homespice.egnyte.com/fl/42IXkXAqIX,,,,,,,,,,,,,,,
"20 x 30"" Navy Oval",321657,Ultra Durable Braids,8.01063E+11,Navy,Homespice Décor Navy Ultra Durable Braids,,,"20 x 30""",,,22.495,44.99,74.99,,Oval,Oval,N,Braided ,India,Double Sided,"This timeless, ultra durable indoor/outdoor is the perfect complement for any gathering area. Braided with deep blues and hints of beige, our Navy Ultra Durable Rug will become your favorite for its unique style and sense of place from foyer to patio, and all the spaces in between.",Denim,,"Denim, ",N,N,"Country, Coastal, Primitive, Casual",Polypropylene,Polypropylene 60% Viscose 20% Polyester-20%,Rinse or hose with water and lay flat to dry. May use a mild detergent. Vacuum regularly using a hard surface attachment. Vacuuming with a beater brush is not recommended.,3 year limited repair or replacement to the initial purchaser and original seller.,1.87,1,3.25,20.4,3.25,,30084,https://homespice.egnyte.com/fl/42IXkXAqIX,,,,,,,,,,,,,,,
"20 x 30"" Bronze Oval",321664,Ultra Durable Braids,8.01063E+11,Bronze,Homespice Décor Bronze Ultra Durable Braids,,,"20 x 30""",,,22.495,44.99,74.99,,Oval,Oval,N,Braided ,India,Double Sided,"elevate neutral spaces all year ‘round with this ultra durable indoor/outdoor rug. The Bronze Ultra Durable Rug offers solid and sophisticated style, but take a deeper look, and you’ll notice subtle multi-tonal blended yarns that add unique textural interest to your space.",Brown,,"Brown, ",N,N,"Country, Coastal, Primitive, Casual",Polypropylene,Polypropylene 60% Viscose 20% Polyester-20%,Rinse or hose with water and lay flat to dry. May use a mild detergent. Vacuum regularly using a hard surface attachment. Vacuuming with a beater brush is not recommended.,3 year limited repair or replacement to the initial purchaser and original seller.,1.87,1,3.25,20.4,3.25,,30084,https://homespice.egnyte.com/fl/42IXkXAqIX,,,,,,,,,,,,,,,
"20 x 30"" Biscuit Oval",321671,Ultra Durable Braids,8.01063E+11,Biscuit,Homespice Décor Biscuit Ultra Durable Braids,,,"20 x 30""",,,22.495,44.99,74.99,,Oval,Oval,N,Braided ,India,Double Sided,"Refresh and refine with this popular indoor/outdoor rug. Biscuit’s beige, neutral palette makes a versatile starting point for many styles of decor and provides durability, practicality, and comfort.",Brown,,"Brown, ",N,N,"Country, Coastal, Primitive, Casual",Polypropylene,Polypropylene 60% Viscose 20% Polyester-20%,Rinse or hose with water and lay flat to dry. May use a mild detergent. Vacuum regularly using a hard surface attachment. Vacuuming with a beater brush is not recommended.,3 year limited repair or replacement to the initial purchaser and original seller.,1.87,1,3.25,20.4,3.25,,30084,https://homespice.egnyte.com/fl/42IXkXAqIX,,,,,,,,,,,,,,,
"20 x 30"" Smoke Oval",321688,Ultra Durable Braids,8.01063E+11,Smoke,Homespice Décor Smoke Ultra Durable Braids,,,"20 x 30""",,,22.495,44.99,74.99,,Oval,Oval,N,Braided ,India,Double Sided,"Set the tone in your home with this ultra durable indoor/outdoor rug. Smoke’s updated neutral, gray tone creates a solid base that complements natural or classic decor wherever you choose to place it.",Grey,,"Grey, ",N,N,"Country, Coastal, Primitive, Casual",Polypropylene,Polypropylene 60% Viscose 20% Polyester-20%,Rinse or hose with water and lay flat to dry. May use a mild detergent. Vacuum regularly using a hard surface attachment. Vacuuming with a beater brush is not recommended.,3 year limited repair or replacement to the initial purchaser and original seller.,1.87,1,3.25,20.4,3.25,,30084,https://homespice.egnyte.com/fl/42IXkXAqIX,,,,,,,,,,,,,,,
"20 x 30"" Sage Oval",321695,Ultra Durable Braids,8.01063E+11,Sage,Homespice Décor Sage Ultra Durable Braids,,,"20 x 30""",,,22.495,44.99,74.99,,Oval,Oval,N,Braided ,India,Double Sided,"Create a serene environment with the Ultra Durable Sage rug. It’s natural, soft sage green hues help define any indoor/outdoor environment with distinct style.",Green,,"Green, ",N,N,"Country, Coastal, Primitive, Casual",Polypropylene,Polypropylene 60% Viscose 20% Polyester-20%,Rinse or hose with water and lay flat to dry. May use a mild detergent. Vacuum regularly using a hard surface attachment. Vacuuming with a beater brush is not recommended.,3 year limited repair or replacement to the initial purchaser and original seller.,1.87,1,3.25,20.4,3.25,,30084,https://homespice.egnyte.com/fl/42IXkXAqIX,,,,,,,,,,,,,,,
"20 x 30"" Fern Oval",321701,Ultra Durable Braids,8.01063E+11,Fern,Homespice Décor Fern Ultra Durable Braids,,,"20 x 30""",,,22.495,44.99,74.99,,Oval,Oval,N,Braided ,India,Double Sided,"With its relaxed style and calming soft fern green tones, this indestructible indoor/outdoor rug is ideal for the patio, living room, hallway, and everywhere in between. Fern’s stylish tones will bring the outdoors inside with a “go-with-everything” look that is durable and practical - a perfect match for families with active homes.",Fern Green,,"Fern Green, ",N,N,"Country, Coastal, Primitive, Casual",Polypropylene,Polypropylene 60% Viscose 20% Polyester-20%,Rinse or hose with water and lay flat to dry. May use a mild detergent. Vacuum regularly using a hard surface attachment. Vacuuming with a beater brush is not recommended.,3 year limited repair or replacement to the initial purchaser and original seller.,1.87,1,3.25,20.4,3.25,,30084,https://homespice.egnyte.com/fl/42IXkXAqIX,,,,,,,,,,,,,,,
"20"" x 30"" Sea Breeze (Rectangle)",322197,Ultra Durable Braided Rugs,8.01063E+11,Sea Breeze,Homespice Decor Sea Breeze Indoor/Outdoor Braided Rug,,,"20"" x 30""",,,10.8,21.6,54,,Rectangle,Rectangle,N,Braided,India,Double Sided,"Capture sandy beaches next to the blue sea in this palette of beige and cream accented with pale sea blue.  There is no need to compromise beauty for durability. Our Ultra Durable indoor/outdoor rugs are amazing. They resist stains from food, pets, and liquids, while adding color, texture and interest to all your living spaces. This amazing absorbent material leaves the surface below dry with most moderate spills. To clean, simply run under water in your sink or use a hose.",Beige,"Blue, Grey","Beige, Blue, Grey",N,Y,"Country, Primitive, Casual",Olefin,"60% Olefin , 20% viscose, 20% polyester",Rinse or hose with water and lay flat to dry. May use a mild detergent. Vacuum regularly using a hard surface attachment. Vacuuming with a beater brush is not recommended.,3 year limited repair or replacement to the initial purchaser and original seller.,2.3,1,3,21,3,0.38,30084,https://homespice.egnyte.com/fl/ibsqrUfaLY,Ultra Durable,Seabreeze-Ultra-Durable-Indoor-Outdoor-Stain-Proof-Braided-Rug.jpg,Sea-Breeze--Ultra-Durable-Braided-Rugs-Indoor-Outdoor-Stain-Proof-On-Wood-Rectangle.jpg,Seabreeze-Ultra-Durable-Stain-Proof-Braided-Rugs-Swatch.jpg,Sea-Breeze-Counrty-Primitive-Ultra-Durable-Braided-Rugs-Romance.jpg,,,Sea-Breeze--Ultra-Durable-Braided-Rugs-Indoor-Outdoor-Stain-Proof-Hardwood.jpg,http://i1307.photobucket.com/albums/s587/homespicedecor/Ultra%20Durable%20Braided%20Rugs/Seabreeze-Ultra-Durable-Indoor-Outdoor-Stain-Proof-Braided-Rug_zpsa89efd76.jpg,http://i1307.photobucket.com/albums/s587/homespicedecor/Ultra%20Durable%20Braided%20Rugs/Sea-Breeze-Counrty-Primitive-Ultra-Durable-Braided-Rugs-Romance_zps31d2aae0.jpg,,http://i1307.photobucket.com/albums/s587/homespicedecor/Ultra%20Durable%20Braided%20Rugs/Sea-Breeze--Ultra-Durable-Braided-Rugs-Indoor-Outdoor-Stain-Proof-On-Wood-Rectangle_zps0acdea60.jpg,http://i1307.photobucket.com/albums/s587/homespicedecor/Ultra%20Durable%20Braided%20Rugs/Seabreeze-Ultra-Durable-Stain-Proof-Braided-Rugs-Swatch_zps70c38735.jpg,,
"20 x 30"" Wildwood Rect.",322623,Ultra Durable Braids,8.01063E+11,Wildwood,Homespice Décor Wildwood Ultra Durable Braids,,,"20 x 30""",,,24.5,49,84.99,,Rectangle,Rectangle,N,Braided ,India,Double Sided,"Wildwood is an easy-to-care-for, ultra-durable rug that goes with any type of wood-tone flooring. The natural brown and grey tones, aided by it’s indestructible yarn, make it the perfect fit for deck, family room, foyer, and anywhere in between.",Brown,,"Brown, ",N,N,"Country, Coastal, Primitive, Casual",Polypropylene,Polypropylene 60% Viscose 20% Polyester-20%,Rinse or hose with water and lay flat to dry. May use a mild detergent. Vacuum regularly using a hard surface attachment. Vacuuming with a beater brush is not recommended.,3 year limited repair or replacement to the initial purchaser and original seller.,2.2,1,4,20.5,4,,30084,https://homespice.egnyte.com/fl/42IXkXAqIX,,,,,,,,,,,,,,,
"20 x 30"" Graphite Rect.",322630,Ultra Durable Braids,8.01063E+11,Graphite,Homespice Décor Graphite Ultra Durable Braids,,,"20 x 30""",,,24.5,49,84.99,,Rectangle,Rectangle,N,Braided ,India,Double Sided,"An updated palette for nearly any style decor, the Graphite UD rug is the perfect base for decorating. With its relaxed look and intricate braids, this rug can dress up both indoor and outdoor spaces with casual, relaxed style.",Grey,"Ivory, Cream","Grey, Ivory, Cream",N,N,"Country, Coastal, Primitive, Casual",Polypropylene,Polypropylene 60% Viscose 20% Polyester-20%,Rinse or hose with water and lay flat to dry. May use a mild detergent. Vacuum regularly using a hard surface attachment. Vacuuming with a beater brush is not recommended.,3 year limited repair or replacement to the initial purchaser and original seller.,2.2,1,4,20.5,4,,30084,https://homespice.egnyte.com/fl/42IXkXAqIX,,,,,,,,,,,,,,,
"20 x 30"" Terracotta Rect.",322647,Ultra Durable Braids,8.01063E+11,Terracotta,Homespice Décor Terracotta Ultra Durable Braids,,,"20 x 30""",,,24.5,49,84.99,,Rectangle,Rectangle,N,Braided ,India,Double Sided,"Not only is this rug low-maintenance and virtually indestructible, the Terracotta also makes an eye-catching backdrop in the home. With deep terra cotta and soft-beige tones, it’s the perfect accent for exposed brick space, tile and wood flooring.",Rusty,Brown,Rusty Brown,N,N,"Country, Coastal, Primitive, Casual",Polypropylene,Polypropylene 60% Viscose 20% Polyester-20%,Rinse or hose with water and lay flat to dry. May use a mild detergent. Vacuum regularly using a hard surface attachment. Vacuuming with a beater brush is not recommended.,3 year limited repair or replacement to the initial purchaser and original seller.,2.2,1,4,20.5,4,,30084,https://homespice.egnyte.com/fl/42IXkXAqIX,,,,,,,,,,,,,,,
