Simple Study I,G177,Home|Floral,14x14 floral water color bouquet by Carol Robinson,,,,,,,,,,,,,,NorthAmerican400,NorthAmerican160,http://cdn3.volusion.com/eswdu.wjknr/v/vspfiles/photos/G177-2T.jpg,G177-2T.jpg,,,NorthAmerican800,G177-2T.jpg
Winter Cardinals,P528,Home|Childrens,Winter Cardinals by Kim Norlien,,,,,,,,,,,,,,NorthAmerican400,NorthAmerican160,http://cdn3.volusion.com/eswdu.wjknr/v/vspfiles/photos/P528-2T.jpg,P528-2T.jpg,,,NorthAmerican800,P528-2T.jpg
Snow Baby Grace,P536,Home|Childrens,17x21 Kim Norlien's newest snowman print.  These are always best sellers.,,,,,,,,,,,,,,NorthAmerican400,NorthAmerican160,http://cdn3.volusion.com/eswdu.wjknr/v/vspfiles/photos/P536-2T.jpg,P536-2T.jpg,,,NorthAmerican800,P536-2T.jpg
A Cold Winter's Day,P537,Home|Childrens,Kim Norlien's newest snow man prints.  Sure to be a best seller,,,,,,,,,,,,,,NorthAmerican400,NorthAmerican160,http://cdn3.volusion.com/eswdu.wjknr/v/vspfiles/photos/P537-2T.jpg,P537-2T.jpg,,,NorthAmerican800,P537-2T.jpg
I Do Words,P543,Home|Inspiration,"17x21 ""I Do' by Bonnie Mohr",,,,,,,,,,,,,,NorthAmerican400,NorthAmerican160,http://cdn3.volusion.com/eswdu.wjknr/v/vspfiles/photos/P543-2T.jpg,P543-2T.jpg,,,NorthAmerican800,P543-2T.jpg
A Cold Winter's Day,P549,Home|Inspiration,"Kim Norlien's ""A Cold Winter's Day"" features a pair of Cardinals on a small snow covered pine tree with a farm house background.  We add glitter flakes to an acrylic covering to give the appearance of freshly fallen snow.",,,,,,,,,,,,,,NorthAmerican400,NorthAmerican160,http://cdn3.volusion.com/eswdu.wjknr/v/vspfiles/photos/P549-2T.jpg,P549-2T.jpg,,,NorthAmerican800,P549-2T.jpg
Season's Greetings,P551,Home|Inspiration,"Kim Norlien's ""Season's Greetings"" features a pair of chickadees fronting a delightful bird house.  We add glitter flakes to an acrylic covering to give the appearance of freshly fallen snow.",,,,,,,,,,,,,,NorthAmerican400,NorthAmerican160,http://cdn3.volusion.com/eswdu.wjknr/v/vspfiles/photos/P551-2T.jpg,P551-2T.jpg,,,NorthAmerican800,P551-2T.jpg
Winter Park,P555,Home|Inspiration,"Bonnie Mohr's ""Winter Park"" has a vintage pick-up with a Christmas Wreath and Cardinals.  We add glitter flakes to an acrylic covering to give the appearance of freshly fallen snow.",,,,,,,,,,,,,,NorthAmerican400,NorthAmerican160,http://cdn3.volusion.com/eswdu.wjknr/v/vspfiles/photos/P555-2T.jpg,P555-2T.jpg,,,NorthAmerican800,P555-2T.jpg
Sandy Paws,LA1033,Home|Inspiration,A New Beach Art Design by Tonya Gunn.  Printed Directly Onto Wood.,,,,,,,,,,,,,,NorthAmerican400,NorthAmerican160,http://cdn3.volusion.com/eswdu.wjknr/v/vspfiles/photos/LA1033-2T.jpg,LA1033-2T.jpg,,,NorthAmerican800,LA1033-2T.jpg
Pets Leave Pawprints On Your Heart 6x6 Reclaim It,RE1212B,Home|Inspiration,Reclaim It!  Enjoy our art printed directly onto pine wood.  They have a wood frame so they can be displayed on a wall or table top.,,,,,,,,,,,,,,NorthAmerican400,NorthAmerican160,http://cdn3.volusion.com/eswdu.wjknr/v/vspfiles/photos/RE1212b-2T.jpg,RE1212b-2T.jpg,,,NorthAmerican800,RE1212b-2T.jpg
Pets Leave Pawprints On Your Heart 6x6 Reclaim It,RE1212DN,Home|Inspiration,Reclaim It!  Enjoy our art printed directly onto pine wood.  They have a wood frame so they can be displayed on a wall or table top.,,,,,,,,,,,,,,NorthAmerican400,NorthAmerican160,http://cdn3.volusion.com/eswdu.wjknr/v/vspfiles/photos/RE1212dn-2T.jpg,RE1212dn-2T.jpg,,,NorthAmerican800,RE1212dn-2T.jpg
Pets Leave Pawprints On Your Heart 6x6 Reclaim It,RE1212R,Home|Inspiration,Reclaim It!  Enjoy our art printed directly onto pine wood.  They have a wood frame so they can be displayed on a wall or table top.,,,,,,,,,,,,,,NorthAmerican400,NorthAmerican160,http://cdn3.volusion.com/eswdu.wjknr/v/vspfiles/photos/RE1212r-2T.jpg,RE1212r-2T.jpg,,,NorthAmerican800,RE1212r-2T.jpg
State Designs - Reclaim It 10x10,RESTATE2,Home|Inspiration,Reclaim It!  Enjoy our art printed directly onto pine wood.  They have a wood frame so they can be displayed on a wall or table top.,,,,,,,,,,,,,,NorthAmerican400,NorthAmerican160,http://cdn3.volusion.com/eswdu.wjknr/v/vspfiles/photos/REState2-2T.jpg,REState2-2T.jpg,,,NorthAmerican800,REState2-2T.jpg
My Favorite People Call Me Grandpa,WB2028,Home|Inspiration,Enjoy our solid pine wood blocks with expressions of love and humor.,,,,,,,,,,,,,,NorthAmerican400,NorthAmerican160,http://cdn3.volusion.com/eswdu.wjknr/v/vspfiles/photos/WB2028-2T.jpg,WB2028-2T.jpg,,,NorthAmerican800,WB2028-2T.jpg
Most Wonderful Time of the Year,AR224,Home|Inspiration,"Julie Miller paints a Christmas Wreath the sentiment, ""It's the Most Wonderful Time of the Year.""   This 14x14 print is then coated with glitter flakes to provide the appearance of freshly falling snow.",,,,,,,,,,,,,,NorthAmerican400,NorthAmerican160,http://cdn3.volusion.com/eswdu.wjknr/v/vspfiles/photos/AR224-2T.jpg,AR224-2T.jpg,,,NorthAmerican800,AR224-2T.jpg
May Christmas Bring You,AR227,Home|Inspiration,"Julie Miller creates a wonderful sentiment ""May Christmas bring you peace joy and love.""",,,,,,,,,,,,,,NorthAmerican400,NorthAmerican160,http://cdn3.volusion.com/eswdu.wjknr/v/vspfiles/photos/AR227-2T.jpg,AR227-2T.jpg,,,NorthAmerican800,AR227-2T.jpg
Have Yourself a Merry Little Christmas,AR228,Home|Inspiration,"Julie Miller welcomes our most important holiday with the expression, ""Have Yourself A Merry Little Chrismas.""  This 14x14 print is then coated with glitter flakes to provide the appearance of freshly falling snow.",,,,,,,,,,,,,,NorthAmerican400,NorthAmerican160,http://cdn3.volusion.com/eswdu.wjknr/v/vspfiles/photos/AR228-2T.jpg,AR228-2T.jpg,,,NorthAmerican800,AR228-2T.jpg
New Mexico Flag Tote Bag,BAGFLAGNM,Home|Bags,We are so pleased to offer these canvas totes with our custom designs.  Each bag is 14x15x4.  Printed in our facility in Minnesota.  2 bags per style please.  You can do this bag with any design including store logo or organization logo at no additional charge with a 12 piece minimum order.,,,,,,,,,,,,,,NorthAmerican400,NorthAmerican160,http://cdn3.volusion.com/eswdu.wjknr/v/vspfiles/photos/BAGFLAGNM-2T.jpg,BAGFLAGNM-2T.jpg,,,NorthAmerican800,BAGFLAGNM-2T.jpg
Wyoming Flag Tote Bag,BAGFLAGWY,Home|Bags,We are so pleased to offer these canvas totes with our custom designs.  Each bag is 14x15x4.  Printed in our facility in Minnesota.  You can do this bag with any state map and add the state name or your city at no additional charge with a 12 piece minimum order.,,,,,,,,,,,,,,NorthAmerican400,NorthAmerican160,http://cdn3.volusion.com/eswdu.wjknr/v/vspfiles/photos/BAGFLAGWY-2T.jpg,BAGFLAGWY-2T.jpg,,,NorthAmerican800,BAGFLAGWY-2T.jpg
State Designs - Tote Bag,BAGSTATE2,Home|Bags,We are so pleased to offer these canvas totes with our custom designs.  Each bag is 14x15x4.  Printed in our facility in Minnesota.  You can do this bag with any state map and add the state name or your city at no additional charge with a 12 piece minimum order.,,,,,,,,,,,,,,NorthAmerican400,NorthAmerican160,http://cdn3.volusion.com/eswdu.wjknr/v/vspfiles/photos/BAGState2-2T.jpg,BAGState2-2T.jpg,,,NorthAmerican800,BAGState2-2T.jpg
Bicycle I,GN220,Home|Still Life,Remember  your old bicycle! Vintage yellow bike with basket of wine and bread on the back by artist Gwendolyn Babbitt.  It is hand embellished to provide the appearance of an original oil painting.,,,,,,,,,,,,,,NorthAmerican400,NorthAmerican160,http://cdn3.volusion.com/eswdu.wjknr/v/vspfiles/photos/GN220-2T.jpg,GN220-2T.jpg,,,NorthAmerican800,GN220-2T.jpg
Bicycle II,GN221,Home|Still Life,Remember  your old bicycle! Vintage yellow bike with basket of flowers in the front by artist Gwendolyn Babbitt.  It is hand embellished to provide the appearance of an original oil painting.,,,,,,,,,,,,,,NorthAmerican400,NorthAmerican160,http://cdn3.volusion.com/eswdu.wjknr/v/vspfiles/photos/GN221-2T.jpg,GN221-2T.jpg,,,NorthAmerican800,GN221-2T.jpg
Soak & Unwind,P512,Home|Kitchen/Bath,"Relax, soak and unwind. No better way to end your day.  Brown tones. It is hand embellished to provide the appearance of an original oil painting.",,,,,,,,,,,,,,NorthAmerican400,NorthAmerican160,http://cdn3.volusion.com/eswdu.wjknr/v/vspfiles/photos/P512-2T.jpg,P512-2T.jpg,,,NorthAmerican800,P512-2T.jpg
Relax,P515,Home|Kitchen/Bath,Nostalgic bathroom print in soft muted tones by renowned artist Marla Rae. It is hand embellished to provide the appearance of an original oil painting.,,,,,,,,,,,,,,NorthAmerican400,NorthAmerican160,http://cdn3.volusion.com/eswdu.wjknr/v/vspfiles/photos/P515-2T.jpg,P515-2T.jpg,,,NorthAmerican800,P515-2T.jpg
Refresh,P516,Home|Kitchen/Bath,Nostalgic bathroom print in soft muted tones by renowned artist Marla Rae. It is hand embellished to provide the appearance of an original oil painting.,,,,,,,,,,,,,,NorthAmerican400,NorthAmerican160,http://cdn3.volusion.com/eswdu.wjknr/v/vspfiles/photos/P516-2T.jpg,P516-2T.jpg,,,NorthAmerican800,P516-2T.jpg
Berks Co. Sunrise,P517,Home|Landscapes,The classic farming landscape with windmill and a grazing horse. Rustic brown frame.  It is hand embellished to provide the appearance of an original oil painting.,,,,,,,,,,,,,,NorthAmerican400,NorthAmerican160,http://cdn3.volusion.com/eswdu.wjknr/v/vspfiles/photos/P517-2T.jpg,P517-2T.jpg,,,NorthAmerican800,P517-2T.jpg
These Are A Few Of My Favorite Things.,PA1055,Home|Reclaim It - Repurposed Wood Signs,"We call this Pallet Art but it is not made from pallets.  Pallet wood can warp and crack.  We use a small family owned mill in Northern Wisconsin.  They may be related to Paul Bunyan.  And, they take great pride in their products.  They cut, kiln dry, and plane the material.  Then, we print using a UV ink so that the finished art can be used indoors or outdoors.  Our designs are exclusive and combine the real wood look with more rustic images.  Each piece is unique as the natural character of the board shows through.",,,,,,,,,,,,,,NorthAmerican400,NorthAmerican160,http://cdn3.volusion.com/eswdu.wjknr/v/vspfiles/photos/PA1055-2T.jpg,PA1055-2T.jpg,,,NorthAmerican800,PA1055-2T.jpg
Every Day I Love You A Little Bit More.,PA1056,Home|Reclaim It - Repurposed Wood Signs,"We call this Pallet Art but it is not made from pallets.  Pallet wood can warp and crack.  We use a small family owned mill in Northern Wisconsin.  They may be related to Paul Bunyan.  And, they take great pride in their products.  They cut, kiln dry, and plane the material.  Then, we print using a UV ink so that the finished art can be used indoors or outdoors.  Our designs are exclusive and combine the real wood look with more rustic images.  Each piece is unique as the natural character of the board shows through.",,,,,,,,,,,,,,NorthAmerican400,NorthAmerican160,http://cdn3.volusion.com/eswdu.wjknr/v/vspfiles/photos/PA1056-2T.jpg,PA1056-2T.jpg,,,NorthAmerican800,PA1056-2T.jpg
Find Joy In The Adventure.,PA1057,Home|Reclaim It - Repurposed Wood Signs,"We call this Pallet Art but it is not made from pallets.  Pallet wood can warp and crack.  We use a small family owned mill in Northern Wisconsin.  They may be related to Paul Bunyan.  And, they take great pride in their products.  They cut, kiln dry, and plane the material.  Then, we print using a UV ink so that the finished art can be used indoors or outdoors.  Our designs are exclusive and combine the real wood look with more rustic images.  Each piece is unique as the natural character of the board shows through.",,,,,,,,,,,,,,NorthAmerican400,NorthAmerican160,http://cdn3.volusion.com/eswdu.wjknr/v/vspfiles/photos/PA1057-2T.jpg,PA1057-2T.jpg,,,NorthAmerican800,PA1057-2T.jpg
American Flag In United States Map,PA1092-14,Home|Reclaim It - Repurposed Wood Signs,Enjoy our Pallet Art design of the American Flag in the shape of the United States.  This is printed directly onto wood and can be displayed indoors or outdoors as it is printed with UV inks.,,,,,,,,,,,,,,NorthAmerican400,NorthAmerican160,http://cdn3.volusion.com/eswdu.wjknr/v/vspfiles/photos/PA1092-14-2T.jpg,PA1092-14-2T.jpg,,,NorthAmerican800,PA1092-14-2T.jpg
American Flag In United States Map,PA1092-24,Home|Reclaim It - Repurposed Wood Signs,Enjoy our Pallet Art design of the American Flag in the shape of the United States.  This is printed directly onto wood and can be displayed indoors or outdoors as it is printed with UV inks.,,,,,,,,,,,,,,NorthAmerican400,NorthAmerican160,http://cdn3.volusion.com/eswdu.wjknr/v/vspfiles/photos/PA1092-24-2T.jpg,PA1092-24-2T.jpg,,,NorthAmerican800,PA1092-24-2T.jpg
The Leader Gold,PA1098,Home|Reclaim It - Repurposed Wood Signs,"California artist Albena Hristova, paints a contemporary protrait of one of America's most beautiful animals of the Forest.  Although we call this Pallet Art, it is not made from pallets.  Pallet wood can warp and crack. We use kiln dried wood.  Each item is uniques with actual small wood blemishes making them all one of a kind.",,,,,,,,,,,,,,NorthAmerican400,NorthAmerican160,http://cdn3.volusion.com/eswdu.wjknr/v/vspfiles/photos/PA1098-2T.jpg,PA1098-2T.jpg,,,NorthAmerican800,PA1098-2T.jpg
USA Map,DWPA001,Home|Reclaim It - Repurposed Wood Signs,"Celebrate America's glorious history with a U.S. map listing our cities, states, parks, and presidents.  Although we call this Pallet Art, it is not made from pallets.  Pallet wood can warp and crack. We use kiln dried wood.  Each item is uniques with actual small wood blemishes making them all one of a kind.",,,,,,,,,,,,,,NorthAmerican400,NorthAmerican160,http://cdn3.volusion.com/eswdu.wjknr/v/vspfiles/photos/DWPA001-2T.jpg,DWPA001-2T.jpg,,,NorthAmerican800,DWPA001-2T.jpg
The Love In Our Family,PA1001,Home|Reclaim It - Repurposed Wood Signs,"We call this Pallet Art but it is not made from pallets.  Pallet wood can warp and crack.  We use a small family owned mill in Northern Wisconsin.  They may be related to Paul Bunyan.  And, they take great pride in their products.  They cut, kiln dry, and plane the material.  Then, we print using a UV ink so that the finished art can be used indoors or outdoors.  Our designs are exclusive and combine the real wood look with more rustic images.  Each piece is unique as the natural character of the board shows through.",,,,,,,,,,,,,,NorthAmerican400,NorthAmerican160,http://cdn3.volusion.com/eswdu.wjknr/v/vspfiles/photos/PA1001-2T.jpg,PA1001-2T.jpg,,,NorthAmerican800,PA1001-2T.jpg
Life Is Better At The Beach,PA1002,Home|Reclaim It - Repurposed Wood Signs,"We call this Pallet Art but it is not made from pallets.  Pallet wood can warp and crack.  We use a small family owned mill in Northern Wisconsin.  They may be related to Paul Bunyan.  And, they take great pride in their products.  They cut, kiln dry, and plane the material.  Then, we print using a UV ink so that the finished art can be used indoors or outdoors.  Our designs are exclusive and combine the real wood look with more rustic images.  Each piece is unique as the natural character of the board shows through.",,,,,,,,,,,,,,NorthAmerican400,NorthAmerican160,http://cdn3.volusion.com/eswdu.wjknr/v/vspfiles/photos/PA1002-2T.jpg,PA1002-2T.jpg,,,NorthAmerican800,PA1002-2T.jpg
Lake Rules,PA1003,Home|Reclaim It - Repurposed Wood Signs,"We call this Pallet Art but it is not made from pallets.  Pallet wood can warp and crack.  We use a small family owned mill in Northern Wisconsin.  They may be related to Paul Bunyan.  And, they take great pride in their products.  They cut, kiln dry, and plane the material.  Then, we print using a UV ink so that the finished art can be used indoors or outdoors.  Our designs are exclusive and combine the real wood look with more rustic images.  Each piece is unique as the natural character of the board shows through.",,,,,,,,,,,,,,NorthAmerican400,NorthAmerican160,http://cdn3.volusion.com/eswdu.wjknr/v/vspfiles/photos/PA1003-2T.jpg,PA1003-2T.jpg,,,NorthAmerican800,PA1003-2T.jpg
Faith Family Farming,PA1004,Home|Reclaim It - Repurposed Wood Signs,"We call this Pallet Art but it is not made from pallets.  Pallet wood can warp and crack.  We use a small family owned mill in Northern Wisconsin.  They may be related to Paul Bunyan.  And, they take great pride in their products.  They cut, kiln dry, and plane the material.  Then, we print using a UV ink so that the finished art can be used indoors or outdoors.  Our designs are exclusive and combine the real wood look with more rustic images.  Each piece is unique as the natural character of the board shows through.",,,,,,,,,,,,,,NorthAmerican400,NorthAmerican160,http://cdn3.volusion.com/eswdu.wjknr/v/vspfiles/photos/PA1004-2T.jpg,PA1004-2T.jpg,,,NorthAmerican800,PA1004-2T.jpg
Life Is Better On The Farm.,PA1005,Home|Reclaim It - Repurposed Wood Signs,"We call this Pallet Art but it is not made from pallets.  Pallet wood can warp and crack.  We use a small family owned mill in Northern Wisconsin.  They may be related to Paul Bunyan.  And, they take great pride in their products.  They cut, kiln dry, and plane the material.  Then, we print using a UV ink so that the finished art can be used indoors or outdoors.  Our designs are exclusive and combine the real wood look with more rustic images.  Each piece is unique as the natural character of the board shows through.",,,,,,,,,,,,,,NorthAmerican400,NorthAmerican160,http://cdn3.volusion.com/eswdu.wjknr/v/vspfiles/photos/PA1005-2T.jpg,PA1005-2T.jpg,,,NorthAmerican800,PA1005-2T.jpg
The Best Thing To Hold Onto,PA1006,Home|Reclaim It - Repurposed Wood Signs,"We call this Pallet Art but it is not made from pallets.  Pallet wood can warp and crack.  We use a small family owned mill in Northern Wisconsin.  They may be related to Paul Bunyan.  And, they take great pride in their products.  They cut, kiln dry, and plane the material.  Then, we print using a UV ink so that the finished art can be used indoors or outdoors.  Our designs are exclusive and combine the real wood look with more rustic images.  Each piece is unique as the natural character of the board shows through.",,,,,,,,,,,,,,NorthAmerican400,NorthAmerican160,http://cdn3.volusion.com/eswdu.wjknr/v/vspfiles/photos/PA1006-2T.jpg,PA1006-2T.jpg,,,NorthAmerican800,PA1006-2T.jpg
